timestamp,price,short_ma,long_ma,signal,portfolio_value,daily_return
2025-10-21 03:21:53.246187+09:00,110351.62,110249.62,110786.69,HOLD,999453.03,0.000000
2025-10-21 03:22:53.560110+09:00,110353.18,110250.55,110782.50,HOLD,999453.03,0.000000
2025-10-21 03:23:53.875939+09:00,110414.81,110253.02,110778.75,HOLD,999453.03,0.000000
2025-10-21 03:24:54.191214+09:00,110361.63,110256.25,110774.14,HOLD,999453.03,0.000000
2025-10-21 03:25:54.506903+09:00,110405.99,110260.53,110769.71,HOLD,999453.03,0.000000
2025-10-21 03:26:54.825704+09:00,110456.19,110266.63,110765.32,HOLD,999453.03,0.000000
2025-10-21 03:27:55.147895+09:00,110420.15,110275.35,110760.60,HOLD,999453.03,0.000000
2025-10-21 03:28:55.458861+09:00,110456.09,110286.85,110755.38,HOLD,999453.03,0.000000
2025-10-21 03:29:55.764838+09:00,110651.99,110301.21,110750.96,HOLD,999453.03,0.000000
2025-10-21 03:30:56.088004+09:00,110603.10,110316.04,110746.32,HOLD,999453.03,0.000000
2025-10-21 03:31:56.394155+09:00,110629.99,110328.70,110741.93,HOLD,999453.03,0.000000
2025-10-21 03:32:56.719915+09:00,110652.71,110341.59,110737.24,HOLD,999453.03,0.000000
2025-10-21 03:33:57.037202+09:00,110671.42,110355.39,110733.01,HOLD,999453.03,0.000000
2025-10-21 03:34:57.355307+09:00,110662.40,110369.87,110729.39,HOLD,999453.03,0.000000
2025-10-21 03:35:57.672403+09:00,110757.14,110385.56,110727.59,HOLD,999453.03,0.000000
2025-10-21 03:36:57.991239+09:00,110742.90,110399.62,110725.72,HOLD,999453.03,0.000000
2025-10-21 03:37:58.312331+09:00,110808.94,110413.79,110724.21,HOLD,999453.03,0.000000
2025-10-21 03:38:58.631865+09:00,110801.62,110422.77,110722.31,HOLD,999453.03,0.000000
2025-10-21 03:39:58.953124+09:00,110745.02,110429.63,110719.80,HOLD,999453.03,0.000000
2025-10-21 03:40:59.270519+09:00,110739.07,110435.35,110717.39,HOLD,999453.03,0.000000
2025-10-21 03:41:59.590742+09:00,110735.63,110444.07,110714.77,HOLD,999453.03,0.000000
2025-10-21 03:42:59.906652+09:00,110757.13,110453.86,110712.62,HOLD,999453.03,0.000000
2025-10-21 03:44:00.229481+09:00,110786.00,110464.16,110710.74,HOLD,999453.03,0.000000
2025-10-21 03:45:00.547245+09:00,110781.62,110472.74,110708.42,HOLD,999453.03,0.000000
2025-10-21 03:46:00.870654+09:00,110785.99,110481.90,110705.88,HOLD,999453.03,0.000000
2025-10-21 03:47:01.182535+09:00,110736.00,110489.99,110703.06,HOLD,999453.03,0.000000
2025-10-21 03:48:01.505008+09:00,110775.69,110499.71,110700.46,HOLD,999453.03,0.000000
2025-10-21 03:49:01.824564+09:00,110866.69,110512.14,110698.50,HOLD,999453.03,0.000000
2025-10-21 03:50:02.140665+09:00,110899.47,110524.47,110696.65,HOLD,999453.03,0.000000
2025-10-21 03:51:02.451285+09:00,110878.68,110535.83,110694.57,HOLD,999453.03,0.000000
2025-10-21 03:52:02.807972+09:00,110855.66,110546.61,110692.84,HOLD,999453.03,0.000000
2025-10-21 03:53:03.125593+09:00,110845.09,110556.52,110691.03,HOLD,999453.03,0.000000
2025-10-21 03:54:03.445852+09:00,110845.09,110566.53,110688.72,HOLD,999453.03,0.000000
2025-10-21 03:55:03.761792+09:00,110835.75,110577.44,110686.27,HOLD,999453.03,0.000000
2025-10-21 03:56:04.083537+09:00,110842.89,110587.68,110683.92,HOLD,999453.03,0.000000
2025-10-21 03:57:04.403410+09:00,110864.71,110598.52,110681.66,HOLD,999453.03,0.000000
2025-10-21 03:58:04.728901+09:00,110951.94,110608.76,110679.90,HOLD,999453.03,0.000000
2025-10-21 03:59:05.044296+09:00,110939.59,110618.12,110677.94,HOLD,999453.03,0.000000
2025-10-21 04:00:05.363933+09:00,110976.04,110628.07,110676.02,HOLD,999453.03,0.000000
2025-10-21 04:01:05.683290+09:00,110900.00,110635.81,110673.72,HOLD,999453.03,0.000000
2025-10-21 04:02:06.003988+09:00,110879.59,110645.26,110671.72,HOLD,999453.03,0.000000
2025-10-21 04:03:06.327704+09:00,110919.98,110655.34,110669.84,HOLD,999453.03,0.000000
2025-10-21 04:04:06.654232+09:00,110990.65,110667.86,110668.10,HOLD,999453.03,0.000000
2025-10-21 04:05:06.969688+09:00,111044.01,110681.77,110666.39,BUY,999453.03,0.000000
2025-10-21 04:06:07.342437+09:00,111002.55,110694.47,110664.50,HOLD,999411.57,-0.004148
2025-10-21 04:07:07.667810+09:00,110964.93,110707.48,110662.54,HOLD,999373.95,-0.003764
2025-10-21 04:08:07.993835+09:00,110944.47,110720.94,110660.62,HOLD,999353.49,-0.002047
2025-10-21 04:09:08.313347+09:00,110942.86,110735.19,110658.11,HOLD,999351.88,-0.000161
2025-10-21 04:10:08.665930+09:00,110813.77,110746.56,110654.74,HOLD,999222.79,-0.012917
2025-10-21 04:11:08.986720+09:00,110769.52,110756.36,110651.13,HOLD,999178.54,-0.004428
2025-10-21 04:12:09.305486+09:00,110726.83,110763.86,110646.91,HOLD,999135.85,-0.004273
2025-10-21 04:13:09.627662+09:00,110726.83,110771.34,110642.40,HOLD,999135.85,0.000000
2025-10-21 04:14:09.948684+09:00,110726.83,110777.58,110637.61,HOLD,999135.85,0.000000
2025-10-21 04:15:10.268556+09:00,110779.16,110785.93,110633.63,HOLD,999188.18,0.005238
2025-10-21 04:16:10.590506+09:00,110729.24,110792.39,110630.34,HOLD,999138.26,-0.004996
2025-10-21 04:17:10.909722+09:00,110656.00,110796.39,110627.15,HOLD,999065.02,-0.007330
2025-10-21 04:18:32.375380+09:00,110635.79,110800.70,110624.09,HOLD,999044.81,-0.002023
2025-10-21 04:19:32.696294+09:00,110613.89,110803.86,110620.99,HOLD,999022.91,-0.002192
2025-10-21 04:20:33.001822+09:00,110627.77,110803.37,110618.15,HOLD,999036.79,0.001389
2025-10-21 04:21:33.319553+09:00,110598.16,110803.27,110615.63,HOLD,999007.18,-0.002964
2025-10-21 04:22:33.647352+09:00,110568.89,110802.05,110614.85,HOLD,998977.91,-0.002930
2025-10-21 04:23:33.969747+09:00,110579.84,110800.59,110614.00,HOLD,998988.86,0.001096
2025-10-21 04:24:34.289001+09:00,110574.83,110798.66,110612.83,HOLD,998983.85,-0.000502
2025-10-21 04:25:34.607700+09:00,110585.65,110797.13,110611.63,HOLD,998994.67,0.001083
2025-10-21 04:26:34.922752+09:00,110560.01,110793.19,110609.87,HOLD,998969.03,-0.002567
2025-10-21 04:27:35.249977+09:00,110707.38,110792.47,110608.30,HOLD,999116.40,0.014752
2025-10-21 04:28:35.572416+09:00,110826.71,110792.83,110607.25,HOLD,999235.73,0.011944
2025-10-21 04:29:47.764073+09:00,110810.64,110793.01,110606.30,HOLD,999219.66,-0.001608
2025-10-21 04:30:48.083049+09:00,110796.60,110794.04,110605.24,HOLD,999205.62,-0.001405
2025-10-21 04:31:48.407469+09:00,110759.91,110794.46,110603.59,HOLD,999168.93,-0.003672
2025-10-21 04:32:48.727812+09:00,110726.83,110794.28,110601.46,HOLD,999135.85,-0.003311
2025-10-21 04:33:49.043789+09:00,110732.07,110793.78,110598.66,HOLD,999141.09,0.000524
2025-10-21 04:34:49.363832+09:00,110797.61,110794.01,110596.26,HOLD,999206.63,0.006560
2025-10-21 04:35:50.114843+09:00,110726.83,110792.92,110594.50,HOLD,999135.85,-0.007084
2025-10-21 04:36:50.445047+09:00,110830.18,110793.80,110593.57,HOLD,999239.20,0.010344
2025-10-21 04:37:50.764171+09:00,110893.43,110796.95,110592.96,HOLD,999302.45,0.006330
2025-10-21 04:38:51.086589+09:00,110883.73,110799.11,110592.29,HOLD,999292.75,-0.000971
2025-10-21 04:39:51.409091+09:00,110900.00,110799.78,110591.32,HOLD,999309.02,0.001628
2025-10-21 04:40:51.728105+09:00,110921.98,110800.23,110590.09,HOLD,999331.00,0.002200
2025-10-21 04:41:52.046662+09:00,110856.69,110799.79,110588.38,HOLD,999265.71,-0.006533
2025-10-21 04:42:52.377315+09:00,110911.50,110800.90,110587.72,HOLD,999320.52,0.005485
2025-10-21 04:43:52.699584+09:00,110853.39,110801.07,110586.52,HOLD,999262.41,-0.005815
2025-10-21 04:44:53.022670+09:00,110838.92,110800.95,110584.81,HOLD,999247.94,-0.001448
2025-10-21 04:45:53.373471+09:00,110900.00,110802.23,110583.79,HOLD,999309.02,0.006113
2025-10-21 04:46:53.698897+09:00,110916.36,110803.70,110582.75,HOLD,999325.38,0.001637
2025-10-21 04:47:54.016253+09:00,110947.69,110805.36,110581.20,HOLD,999356.71,0.003135
2025-10-21 04:48:54.336245+09:00,110917.90,110804.68,110579.88,HOLD,999326.92,-0.002981
2025-10-21 04:49:54.666012+09:00,110842.48,110802.74,110578.47,HOLD,999251.50,-0.007547
2025-10-21 04:50:54.983443+09:00,110843.35,110800.08,110577.73,HOLD,999252.37,0.000087
2025-10-21 04:51:55.301235+09:00,110810.58,110798.30,110577.26,HOLD,999219.60,-0.003279
2025-10-21 04:52:55.623995+09:00,110815.67,110797.02,110577.11,HOLD,999224.69,0.000509
2025-10-21 04:53:55.943462+09:00,110826.22,110795.14,110577.42,HOLD,999235.24,0.001056
2025-10-21 04:54:56.263147+09:00,110804.14,110791.41,110577.83,HOLD,999213.16,-0.002210
2025-10-21 04:55:56.632915+09:00,110794.99,110786.43,110578.04,HOLD,999204.01,-0.000916
2025-10-21 04:56:56.953186+09:00,110862.01,110783.62,110578.65,HOLD,999271.03,0.006707
2025-10-21 04:57:57.271855+09:00,110831.09,110780.94,110579.18,HOLD,999240.11,-0.003094
2025-10-21 04:58:57.622622+09:00,110845.01,110778.96,110579.62,HOLD,999254.03,0.001393
2025-10-21 04:59:57.941019+09:00,110824.78,110776.59,110580.40,HOLD,999233.80,-0.002025
2025-10-21 05:00:58.259585+09:00,110669.45,110773.71,110580.79,HOLD,999078.47,-0.015545
2025-10-21 05:01:58.582259+09:00,110688.44,110772.09,110580.35,HOLD,999097.46,0.001901
2025-10-21 05:02:58.904075+09:00,110841.80,110774.38,110580.13,HOLD,999250.82,0.015350
2025-10-21 05:03:59.269702+09:00,110901.08,110777.87,110580.04,HOLD,999310.10,0.005932
2025-10-21 05:04:59.639126+09:00,110850.77,110780.35,110580.64,HOLD,999259.79,-0.005034
2025-10-21 05:05:59.975877+09:00,110889.29,110782.55,110582.91,HOLD,999298.31,0.003855
2025-10-21 05:07:00.335918+09:00,110952.88,110787.02,110585.99,HOLD,999361.90,0.006363
2025-10-21 05:08:00.667385+09:00,111031.21,110794.53,110589.77,HOLD,999440.23,0.007838
2025-10-21 05:09:00.985278+09:00,111102.19,110803.86,110593.91,HOLD,999511.21,0.007102
2025-10-21 05:10:01.296705+09:00,111036.91,110812.32,110598.22,HOLD,999445.93,-0.006531
2025-10-21 05:11:01.626847+09:00,110987.08,110819.50,110602.61,HOLD,999396.10,-0.004986
2025-10-21 05:12:01.968142+09:00,110981.40,110827.17,110606.46,HOLD,999390.42,-0.000568
2025-10-21 05:13:02.293477+09:00,110989.78,110835.59,110610.10,HOLD,999398.80,0.000839
2025-10-21 05:14:02.617465+09:00,110984.23,110843.67,110613.09,HOLD,999393.25,-0.000555
2025-10-21 05:15:02.941361+09:00,111007.88,110852.33,110615.89,HOLD,999416.90,0.002366
2025-10-21 05:16:03.327095+09:00,110981.05,110860.24,110618.90,HOLD,999390.07,-0.002685
2025-10-21 05:17:03.655072+09:00,110946.52,110867.97,110621.30,HOLD,999355.54,-0.003455
2025-10-21 05:18:04.057312+09:00,110967.47,110873.17,110623.67,HOLD,999376.49,0.002096
2025-10-21 05:19:04.388493+09:00,110974.90,110876.14,110626.03,HOLD,999383.92,0.000743
2025-10-21 05:20:04.712633+09:00,110979.57,110879.52,110627.64,HOLD,999388.59,0.000467
2025-10-21 05:21:05.037789+09:00,110975.30,110883.09,110629.15,HOLD,999384.32,-0.000427
2025-10-21 05:22:05.362978+09:00,110974.90,110887.39,110630.42,HOLD,999383.92,-0.000040
2025-10-21 05:23:05.697908+09:00,110957.79,110892.01,110631.31,HOLD,999366.81,-0.001712
2025-10-21 05:24:06.025226+09:00,111009.08,110897.55,110632.40,HOLD,999418.10,0.005132
2025-10-21 05:25:06.347488+09:00,111018.95,110901.98,110633.35,HOLD,999427.97,0.000988
2025-10-21 05:26:06.673492+09:00,110982.96,110907.10,110633.94,HOLD,999391.98,-0.003601
2025-10-21 05:27:07.025332+09:00,111057.67,110911.65,110635.08,HOLD,999466.69,0.007476
2025-10-21 05:28:07.346874+09:00,111097.69,110915.73,110635.57,HOLD,999506.71,0.004004
2025-10-21 05:29:07.725214+09:00,111071.73,110919.49,110636.45,HOLD,999480.75,-0.002597
2025-10-21 05:30:08.057174+09:00,111028.13,110922.06,110637.54,HOLD,999437.15,-0.004362
2025-10-21 05:31:08.378944+09:00,110960.91,110922.84,110638.88,HOLD,999369.93,-0.006726
2025-10-21 05:32:08.716268+09:00,110936.28,110924.43,110640.28,HOLD,999345.30,-0.002465
2025-10-21 05:33:09.044696+09:00,110966.73,110925.53,110642.28,HOLD,999375.75,0.003047
2025-10-21 05:34:09.368566+09:00,110977.78,110928.02,110644.44,HOLD,999386.80,0.001106
2025-10-21 05:35:09.750962+09:00,110988.08,110931.00,110646.85,HOLD,999397.10,0.001031
2025-10-21 05:36:10.068524+09:00,111010.73,110933.22,110649.25,HOLD,999419.75,0.002266
2025-10-21 05:37:10.396325+09:00,110948.54,110933.86,110651.16,HOLD,999357.56,-0.006223
2025-10-21 05:38:10.715491+09:00,110966.47,110934.24,110653.14,HOLD,999375.49,0.001794
2025-10-21 05:39:11.039055+09:00,111045.47,110936.79,110655.53,HOLD,999454.49,0.007905
2025-10-21 05:40:11.366800+09:00,111050.23,110940.94,110657.72,HOLD,999459.25,0.000476
2025-10-21 05:41:11.692988+09:00,111054.92,110945.17,110660.22,HOLD,999463.94,0.000469
2025-10-21 05:42:12.012475+09:00,111061.71,110950.20,110662.92,HOLD,999470.73,0.000679
2025-10-21 05:43:12.335842+09:00,111067.25,110955.23,110665.51,HOLD,999476.27,0.000554
2025-10-21 05:44:12.663426+09:00,111066.63,110960.04,110668.53,HOLD,999475.65,-0.000062
2025-10-21 05:45:12.991765+09:00,111110.28,110966.16,110672.19,HOLD,999519.30,0.004367
2025-10-21 05:46:13.313162+09:00,111100.13,110972.26,110675.38,HOLD,999509.15,-0.001015
2025-10-21 05:47:13.640655+09:00,111075.58,110976.53,110678.75,HOLD,999484.60,-0.002456
2025-10-21 05:48:13.956854+09:00,111066.04,110981.23,110681.90,HOLD,999475.06,-0.000954
2025-10-21 05:49:14.277532+09:00,111053.44,110985.40,110685.26,HOLD,999462.46,-0.001261
2025-10-21 05:50:14.619195+09:00,111006.49,110989.04,110688.31,HOLD,999415.51,-0.004698
2025-10-21 05:51:14.982473+09:00,110953.00,110994.71,110691.23,HOLD,999362.02,-0.005352
2025-10-21 05:52:15.306421+09:00,110990.41,111000.75,110694.42,HOLD,999399.43,0.003743
2025-10-21 05:53:15.628123+09:00,111039.89,111004.71,110698.14,HOLD,999448.91,0.004951
2025-10-21 05:54:15.952078+09:00,110995.41,111006.59,110701.59,HOLD,999404.43,-0.004450
2025-10-21 05:55:16.276167+09:00,110994.46,111009.47,110705.10,HOLD,999403.48,-0.000095
2025-10-21 05:56:16.597043+09:00,110991.06,111011.50,110709.06,HOLD,999400.08,-0.000340
2025-10-21 05:57:16.915546+09:00,111011.50,111012.68,110713.16,HOLD,999420.52,0.002045
2025-10-21 05:58:17.236080+09:00,111031.41,111012.68,110717.56,HOLD,999440.43,0.001992
2025-10-21 05:59:17.557753+09:00,110998.92,111010.61,110722.63,HOLD,999407.94,-0.003251
2025-10-21 06:00:17.873958+09:00,111048.01,111010.84,110728.47,HOLD,999457.03,0.004912
2025-10-21 06:01:18.196192+09:00,111122.53,111013.55,110734.41,HOLD,999531.55,0.007456
2025-10-21 06:02:18.518775+09:00,111098.23,111015.88,110740.59,HOLD,999507.25,-0.002431
2025-10-21 06:03:18.844590+09:00,111122.53,111018.54,110746.22,HOLD,999531.55,0.002431
2025-10-21 06:04:19.156803+09:00,111106.20,111020.98,110751.71,HOLD,999515.22,-0.001634
2025-10-21 06:05:19.474201+09:00,111110.77,111023.03,110757.36,HOLD,999519.79,0.000457
2025-10-21 06:06:19.795627+09:00,111114.29,111025.70,110763.24,HOLD,999523.31,0.000352
2025-10-21 06:07:20.113988+09:00,111114.30,111029.05,110768.94,HOLD,999523.32,0.000001
2025-10-21 06:08:20.434710+09:00,111189.88,111033.50,110774.69,HOLD,999598.90,0.007562
2025-10-21 06:09:20.753795+09:00,111236.58,111038.74,110780.38,HOLD,999645.60,0.004672
2025-10-21 06:10:21.073795+09:00,111232.05,111043.79,110784.77,HOLD,999641.07,-0.000453
2025-10-21 06:11:21.392140+09:00,111191.60,111048.11,110788.72,HOLD,999600.62,-0.004046
2025-10-21 06:12:21.712060+09:00,111153.58,111051.69,110792.22,HOLD,999562.60,-0.003804
2025-10-21 06:13:22.027713+09:00,111215.86,111056.85,110796.80,HOLD,999624.88,0.006231
2025-10-21 06:14:22.353777+09:00,111082.91,111058.32,110800.88,HOLD,999491.93,-0.013300
2025-10-21 06:15:22.674401+09:00,110981.37,111057.57,110804.43,HOLD,999390.39,-0.010159
2025-10-21 06:16:22.992135+09:00,110959.27,111057.10,110807.46,HOLD,999368.29,-0.002211
2025-10-21 06:17:23.320682+09:00,110951.51,111054.98,110810.58,HOLD,999360.53,-0.000776
2025-10-21 06:18:23.638195+09:00,110967.17,111052.37,110813.76,HOLD,999376.19,0.001567
2025-10-21 06:19:23.955754+09:00,110982.03,111050.57,110817.22,HOLD,999391.05,0.001487
2025-10-21 06:20:24.280509+09:00,110952.16,111049.05,110820.76,HOLD,999361.18,-0.002989
2025-10-21 06:21:24.596994+09:00,110936.68,111048.57,110824.03,HOLD,999345.70,-0.001549
2025-10-21 06:22:24.917566+09:00,110903.45,111047.91,110826.99,HOLD,999312.47,-0.003325
2025-10-21 06:23:25.249722+09:00,110876.00,111046.10,110829.78,HOLD,999285.02,-0.002747
2025-10-21 06:24:25.595016+09:00,110887.56,111044.29,110832.48,HOLD,999296.58,0.001157
2025-10-21 06:25:25.916666+09:00,110891.03,111042.35,110835.21,HOLD,999300.05,0.000347
2025-10-21 06:26:26.236769+09:00,110785.24,111037.84,110837.68,HOLD,999194.26,-0.010586
2025-10-21 06:27:26.557930+09:00,110898.92,111036.85,110840.52,HOLD,999307.94,0.011377
2025-10-21 06:28:26.874656+09:00,110891.69,111035.35,110843.37,HOLD,999300.71,-0.000724
2025-10-21 06:29:27.191754+09:00,110895.92,111032.36,110845.65,HOLD,999304.94,0.000423
2025-10-21 06:30:27.508317+09:00,110887.16,111029.10,110847.73,HOLD,999296.18,-0.000877
2025-10-21 06:31:27.826751+09:00,110839.51,111024.79,110849.53,HOLD,999248.53,-0.004768
2025-10-21 06:32:28.146194+09:00,110830.18,111020.16,110851.12,HOLD,999239.20,-0.000934
2025-10-21 06:33:28.463034+09:00,110824.29,111015.30,110853.20,HOLD,999233.31,-0.000589
2025-10-21 06:34:28.781704+09:00,110818.56,111010.34,110855.22,HOLD,999227.58,-0.000573
2025-10-21 06:35:29.105682+09:00,110780.01,111003.74,110857.29,HOLD,999189.03,-0.003858
2025-10-21 06:36:29.421753+09:00,110779.99,110997.33,110859.45,HOLD,999189.01,-0.000002
2025-10-21 06:37:29.741023+09:00,110808.39,110991.99,110861.65,HOLD,999217.41,0.002842
2025-10-21 06:38:30.055926+09:00,110814.10,110986.95,110864.15,HOLD,999223.12,0.000571
2025-10-21 06:39:30.382054+09:00,110768.92,110981.26,110866.64,HOLD,999177.94,-0.004522
2025-10-21 06:40:30.800341+09:00,110768.92,110976.51,110869.33,HOLD,999177.94,0.000000
2025-10-21 06:41:31.120754+09:00,110672.42,110970.90,110871.47,HOLD,999081.44,-0.009658
2025-10-21 06:42:31.437980+09:00,110666.48,110964.42,110873.40,HOLD,999075.50,-0.000595
2025-10-21 06:43:31.759584+09:00,110662.07,110956.86,110874.95,HOLD,999071.09,-0.000441
2025-10-21 06:44:32.076213+09:00,110683.43,110950.62,110876.61,HOLD,999092.45,0.002138
2025-10-21 06:45:32.395693+09:00,110683.42,110944.40,110877.95,HOLD,999092.44,-0.000001
2025-10-21 06:46:32.714317+09:00,110652.46,110937.63,110879.40,HOLD,999061.48,-0.003099
2025-10-21 06:47:33.035537+09:00,110652.46,110930.45,110880.64,HOLD,999061.48,0.000000
2025-10-21 06:48:33.351239+09:00,110571.29,110921.25,110881.21,HOLD,998980.31,-0.008125
2025-10-21 06:49:33.669025+09:00,110482.81,110910.92,110881.52,HOLD,998891.83,-0.008857
2025-10-21 06:50:33.988566+09:00,110488.91,110899.74,110881.69,HOLD,998897.93,0.000611
2025-10-21 06:51:34.309385+09:00,110496.32,110887.22,110880.91,HOLD,998905.34,0.000742
2025-10-21 06:52:34.628515+09:00,110521.85,110875.69,110880.50,SELL,998930.87,0.002556
2025-10-21 06:53:34.949153+09:00,110527.33,110863.79,110879.99,HOLD,998930.87,0.000000
2025-10-21 06:54:35.266768+09:00,110649.98,110854.66,110879.98,HOLD,998930.87,0.000000
2025-10-21 06:55:35.586019+09:00,110575.24,110843.95,110879.50,HOLD,998930.87,0.000000
2025-10-21 06:56:35.905311+09:00,110552.29,110832.71,110878.95,HOLD,998930.87,0.000000
2025-10-21 06:57:36.221080+09:00,110552.29,110821.47,110877.92,HOLD,998930.87,0.000000
2025-10-21 06:58:36.538658+09:00,110520.11,110808.08,110876.81,HOLD,998930.87,0.000000
2025-10-21 06:59:36.857433+09:00,110523.01,110793.80,110875.38,HOLD,998930.87,0.000000
2025-10-21 07:00:37.178309+09:00,110568.93,110780.54,110874.21,HOLD,998930.87,0.000000
2025-10-21 07:01:37.494225+09:00,110520.74,110767.12,110873.09,HOLD,998930.87,0.000000
2025-10-21 07:02:37.806375+09:00,110443.22,110752.92,110871.61,HOLD,998930.87,0.000000
2025-10-21 07:03:38.122562+09:00,110426.42,110737.13,110870.07,HOLD,998930.87,0.000000
2025-10-21 07:04:38.441313+09:00,110470.25,110724.88,110868.63,HOLD,998930.87,0.000000
2025-10-21 07:05:38.779268+09:00,110494.25,110715.13,110867.17,HOLD,998930.87,0.000000
2025-10-21 07:06:39.098340+09:00,110438.11,110704.71,110865.46,HOLD,998930.87,0.000000
2025-10-21 07:07:39.416463+09:00,110520.00,110696.08,110864.13,HOLD,998930.87,0.000000
2025-10-21 07:08:39.736485+09:00,110617.24,110689.08,110863.53,HOLD,998930.87,0.000000
2025-10-21 07:09:40.056345+09:00,110596.50,110681.37,110862.64,HOLD,998930.87,0.000000
2025-10-21 07:10:40.374664+09:00,110570.96,110673.75,110861.16,HOLD,998930.87,0.000000
2025-10-21 07:11:40.691542+09:00,110601.83,110667.05,110859.67,HOLD,998930.87,0.000000
2025-10-21 07:12:41.006406+09:00,110627.30,110661.53,110858.41,HOLD,998930.87,0.000000
2025-10-21 07:13:41.321855+09:00,110639.88,110656.80,110857.33,HOLD,998930.87,0.000000
2025-10-21 07:14:41.638630+09:00,110663.60,110652.32,110856.43,HOLD,998930.87,0.000000
2025-10-21 07:15:41.958798+09:00,110671.96,110647.94,110855.56,HOLD,998930.87,0.000000
2025-10-21 07:16:42.277881+09:00,110677.37,110645.79,110854.77,HOLD,998930.87,0.000000
2025-10-21 07:17:42.596707+09:00,110713.22,110642.07,110854.12,HOLD,998930.87,0.000000
2025-10-21 07:18:42.905991+09:00,110698.41,110638.21,110853.29,HOLD,998930.87,0.000000
2025-10-21 07:19:43.223948+09:00,110688.46,110634.06,110851.97,HOLD,998930.87,0.000000
2025-10-21 07:20:43.543414+09:00,110759.91,110631.51,110851.07,HOLD,998930.87,0.000000
2025-10-21 07:21:43.863460+09:00,110775.24,110630.23,110850.07,HOLD,998930.87,0.000000
2025-10-21 07:22:44.176491+09:00,110760.44,110628.83,110849.37,HOLD,998930.87,0.000000
2025-10-21 07:23:44.494966+09:00,110726.84,110626.88,110848.61,HOLD,998930.87,0.000000
2025-10-21 07:24:44.818721+09:00,110713.20,110624.78,110847.57,HOLD,998930.87,0.000000
2025-10-21 07:25:45.136919+09:00,110687.21,110622.92,110846.06,HOLD,998930.87,0.000000
2025-10-21 07:26:45.451615+09:00,110660.33,110620.53,110844.14,HOLD,998930.87,0.000000
2025-10-21 07:27:45.770597+09:00,110678.91,110617.94,110842.52,HOLD,998930.87,0.000000
2025-10-21 07:28:46.086013+09:00,110676.24,110615.18,110841.08,HOLD,998930.87,0.000000
2025-10-21 07:29:46.405249+09:00,110668.36,110613.17,110839.70,HOLD,998930.87,0.000000
2025-10-21 07:30:46.716688+09:00,110682.17,110611.43,110838.39,HOLD,998930.87,0.000000
2025-10-21 07:31:47.035121+09:00,110700.01,110611.99,110837.82,HOLD,998930.87,0.000000
2025-10-21 07:32:47.350303+09:00,110671.88,110612.09,110837.34,HOLD,998930.87,0.000000
2025-10-21 07:33:47.660066+09:00,110719.99,110613.25,110837.30,HOLD,998930.87,0.000000
2025-10-21 07:34:47.977739+09:00,110766.67,110614.92,110837.50,HOLD,998930.87,0.000000
2025-10-21 07:35:48.298399+09:00,110857.05,110618.39,110838.15,HOLD,998930.87,0.000000
2025-10-21 07:36:48.619246+09:00,110845.51,110622.25,110838.48,HOLD,998930.87,0.000000
2025-10-21 07:37:48.934152+09:00,110840.89,110626.02,110839.04,HOLD,998930.87,0.000000
2025-10-21 07:38:49.240342+09:00,110862.15,110631.84,110840.07,HOLD,998930.87,0.000000
2025-10-21 07:39:49.557115+09:00,110846.74,110639.11,110841.13,HOLD,998930.87,0.000000
2025-10-21 07:40:49.875819+09:00,110809.26,110645.52,110842.10,HOLD,998930.87,0.000000
2025-10-21 07:41:50.193648+09:00,110863.47,110652.86,110843.28,HOLD,998930.87,0.000000
2025-10-21 07:42:50.511879+09:00,110842.37,110659.27,110844.50,HOLD,998930.87,0.000000
2025-10-21 07:43:50.829542+09:00,110853.75,110665.80,110845.93,HOLD,998930.87,0.000000
2025-10-21 07:44:51.147516+09:00,110842.25,110669.65,110847.24,HOLD,998930.87,0.000000
2025-10-21 07:45:51.466871+09:00,110850.04,110675.14,110848.62,HOLD,998930.87,0.000000
2025-10-21 07:46:51.783458+09:00,110835.03,110680.80,110849.86,HOLD,998930.87,0.000000
2025-10-21 07:47:52.103248+09:00,110830.76,110686.37,110851.22,HOLD,998930.87,0.000000
2025-10-21 07:48:52.422779+09:00,110781.20,110691.59,110851.59,HOLD,998930.87,0.000000
2025-10-21 07:49:52.739180+09:00,110741.99,110695.97,110851.16,HOLD,998930.87,0.000000
2025-10-21 07:50:53.058925+09:00,110773.37,110700.06,110850.98,HOLD,998930.87,0.000000
2025-10-21 07:51:53.371618+09:00,110759.91,110704.84,110850.79,HOLD,998930.87,0.000000
2025-10-21 07:52:53.687335+09:00,110800.00,110711.98,110850.99,HOLD,998930.87,0.000000
2025-10-21 07:53:54.005179+09:00,110819.99,110719.85,110851.46,HOLD,998930.87,0.000000
2025-10-21 07:54:54.322937+09:00,110807.23,110726.59,110851.83,HOLD,998930.87,0.000000
2025-10-21 07:55:54.628148+09:00,110811.99,110732.94,110851.91,HOLD,998930.87,0.000000
2025-10-21 07:56:54.945734+09:00,110812.00,110740.42,110852.33,HOLD,998930.87,0.000000
2025-10-21 07:57:55.263006+09:00,110811.99,110746.26,110852.24,HOLD,998930.87,0.000000
2025-10-21 07:58:55.582381+09:00,110780.00,110749.52,110851.67,HOLD,998930.87,0.000000
2025-10-21 07:59:55.901526+09:00,110794.07,110753.47,110851.23,HOLD,998930.87,0.000000
